episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
28,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.765261,-0.935276,-0.18095,-1.0,0.765261,-0.935276,-0.18095,-1.0,0.8826306164264679,3,0.40952517837285995,0.0,,,,,,,,,,
28,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.899012,-0.959668,-1.0,,-0.899012,-0.959668,-1.0,0.0,,,,,,,0.050493836402893066,0.5100830644369125,0.0,,,,,
28,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.888636,-0.954183,0.771626,-0.698493,0.888636,-0.954183,0.771626,-0.698493,,,,,,,,,,0.9443178176879883,0.022908568382263184,230,0.1507534384727478,
28,4,verifier,verify_answer,verify_answer,0.7214,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
29,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.770782,-0.951115,0.36424,-0.751715,0.770782,-0.951115,0.36424,-0.751715,0.8853910565376282,3,0.6821198612451553,0.12414252758026123,,,,,,,,,,
29,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.96666,-0.999242,-1.0,,-0.96666,-0.999242,-1.0,0.0,,,,,,,0.01667007803916931,0.5001893937587738,0.0,,,,,
29,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.958642,-1.0,1.0,-0.3559,0.958642,-1.0,1.0,-0.3559,,,,,,,,,,0.9793208837509155,0.0,315,0.3220498859882355,
29,4,verifier,verify_answer,verify_answer,0.6955,1,,-0.921784,,,,-0.921784,0.0,0.0,0.0,,,,,,,,,,,,,,0.03910812735557556
30,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.83712,-1.0,0.443795,-0.746077,0.83712,-1.0,0.443795,-0.746077,0.918560117483139,3,0.7218974828720093,0.1269615888595581,,,,,,,,,,
30,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.982896,-0.962313,-0.157736,,-0.982896,-0.962313,-0.157736,0.0,,,,,,,0.008552014827728271,0.5094217360019684,0.421131931245327,,,,,
30,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.954665,-1.0,0.993253,0.213432,0.954665,-1.0,0.993253,0.213432,,,,,,,,,,0.9773323833942413,0.0,384,0.6067160815000534,
30,4,verifier,verify_answer,verify_answer,0.7302,1,,-0.781962,,,,-0.781962,0.0,0.0,0.0,,,,,,,,,,,,,,0.10901880264282227
31,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,1.0,-0.674791,-0.333216,-0.715805,1.0,-0.674791,-0.333216,-0.715805,1.0,4,0.3333922028541565,0.1420973241329193,,,,,,,,,,
31,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.886429,-0.668485,-1.0,,-0.886429,-0.668485,-1.0,0.0,,,,,,,0.056785374879837036,0.5828787386417389,0.0,,,,,
31,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.84183,-1.0,0.668804,0.238631,0.84183,-1.0,0.668804,0.238631,,,,,,,,,,0.9209149181842804,0.0,381,0.6193153634667397,
31,4,verifier,verify_answer,verify_answer,0.7225,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
32,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.920976,-0.94636,-0.158668,-0.696686,0.920976,-0.94636,-0.158668,-0.696686,0.9604877531528473,3,0.42066583037376404,0.15165719389915466,,,,,,,,,,
32,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.986034,-1.0,-0.810003,,-0.986034,-1.0,-0.810003,0.0,,,,,,,0.006982892751693726,0.5,0.09499862790107727,,,,,
32,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.766542,-0.720981,1.0,0.496461,0.766542,-0.720981,1.0,0.496461,,,,,,,,,,0.8832711577415466,0.1395094394683838,384,0.7482304871082306,
32,4,verifier,verify_answer,verify_answer,0.7545,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
33,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,1.0,-1.0,-0.392741,-1.0,1.0,-1.0,-0.392741,-1.0,1.0,3,0.3036296218633652,0.0,,,,,,,,,,
33,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.97302,-0.996262,-0.864558,,-0.97302,-0.996262,-0.864558,0.0,,,,,,,0.013490021228790283,0.5009346157312393,0.06772109866142273,,,,,
33,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.892995,-0.902921,0.824876,0.708736,0.892995,-0.902921,0.824876,0.708736,,,,,,,,,,0.9464973211288452,0.04853945970535278,384,0.8543677926063538,
33,4,verifier,verify_answer,verify_answer,0.7405,1,,-0.98165,,,,-0.98165,0.0,0.0,0.0,,,,,,,,,,,,,,0.009175121784210205
34,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.780952,-0.891217,-0.475015,-1.0,0.780952,-0.891217,-0.475015,-1.0,0.8904760181903839,3,0.26249241828918457,0.0,,,,,,,,,,
34,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.610192,-0.946455,0.335524,,-0.610192,-0.946455,0.335524,0.0,,,,,,,0.1949038803577423,0.5133863538503647,0.6677617877721786,,,,,
34,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-0.978494,1.0,0.864467,1.0,-0.978494,1.0,0.864467,,,,,,,,,,1.0,0.010752886533737183,384,0.9322336912155151,
34,4,verifier,verify_answer,verify_answer,0.7217,1,,-0.690574,,,,-0.690574,0.0,0.0,0.0,,,,,,,,,,,,,,0.15471315383911133
35,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,1.0,-1.0,-0.529152,-0.794573,1.0,-1.0,-0.529152,-0.794573,1.0,3,0.23542407155036926,0.10271352529525757,,,,,,,,,,
35,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.601959,-1.0,-0.458035,,-0.601959,-1.0,-0.458035,0.0,,,,,,,0.19902029633522034,0.5,0.2709825932979584,,,,,
35,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,1.0,-1.0,0.804527,0.581997,1.0,-1.0,0.804527,0.581997,,,,,,,,,,1.0,0.0,384,0.790998250246048,
35,4,verifier,verify_answer,verify_answer,0.5069,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
36,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.905832,-0.772116,-0.693591,-0.674303,0.905832,-0.772116,-0.693591,-0.674303,0.9529160857200623,4,0.1532043218612671,0.16284871101379395,,,,,,,,,,
36,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.941417,-1.0,-0.554347,,-0.941417,-1.0,-0.554347,0.0,,,,,,,0.02929133176803589,0.5,0.22282671928405762,,,,,
36,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.996009,-1.0,0.671106,0.907128,0.996009,-1.0,0.671106,0.907128,,,,,,,,,,0.998004674911499,0.0,384,0.9535640180110931,
36,4,verifier,verify_answer,verify_answer,0.5171,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
37,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.587688,-0.942361,-0.509844,-0.927229,0.587688,-0.942361,-0.509844,-0.927229,0.7938438355922699,3,0.24507802724838257,0.03638547658920288,,,,,,,,,,
37,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.505902,-1.0,0.969867,,-0.505902,-1.0,0.969867,0.0,,,,,,,0.24704885482788086,0.5,0.9849336743354797,,,,,
37,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.734211,-0.92131,0.903173,0.829739,0.734211,-0.92131,0.903173,0.829739,,,,,,,,,,0.8671055734157562,0.039345115423202515,384,0.914869636297226,
37,4,verifier,verify_answer,verify_answer,0.7874,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
38,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.115944,-1.0,-0.4852,-0.589071,-0.115944,-1.0,-0.4852,-0.589071,0.44202812016010284,3,0.2573998123407364,0.20546472072601318,,,,,,,,,,
38,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.115229,-1.0,0.951825,,0.115229,-1.0,0.951825,0.0,,,,,,,0.5576144605875015,0.5,0.9759124517440796,,,,,
38,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.820398,-1.0,1.0,1.0,0.820398,-1.0,1.0,1.0,,,,,,,,,,0.9101990163326263,0.0,384,1.0,
38,4,verifier,verify_answer,verify_answer,0.501,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
39,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_retrieve,-0.02,0,grader,-0.232523,-1.0,-1.0,-1.0,-0.232523,-1.0,-1.0,-1.0,0.3837382644414902,3,0.0,0.0,,,,,,,,,,
39,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.490269,-0.75042,0.6079,,0.490269,-0.75042,0.6079,0.0,,,,,,,0.7451347410678864,0.5623950511217117,0.8039499521255493,,,,,
39,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.95283,-0.949998,1.0,1.0,0.95283,-0.949998,1.0,1.0,,,,,,,,,,0.9764149487018585,0.025001108646392822,384,1.0,
39,4,verifier,verify_answer,verify_answer,0.9278,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
40,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.67153,-1.0,-0.149796,-1.0,-0.67153,-1.0,-0.149796,-1.0,0.16423508524894714,3,0.4251018762588501,0.0,,,,,,,,,,
40,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.40576,-1.0,0.419333,,0.40576,-1.0,0.419333,0.0,,,,,,,0.7028799206018448,0.5,0.7096665352582932,,,,,
40,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.949005,-0.861387,0.973176,1.0,0.949005,-0.861387,0.973176,1.0,,,,,,,,,,0.9745023548603058,0.0693064033985138,384,1.0,
40,4,verifier,verify_answer,verify_answer,0.7451,1,,-0.985764,,,,-0.985764,0.0,0.0,0.0,,,,,,,,,,,,,,0.0071179866790771484
41,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.617332,-0.767836,-0.364542,-1.0,-0.617332,-0.767836,-0.364542,-1.0,0.1913338005542755,4,0.31772878766059875,0.0,,,,,,,,,,
41,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.751083,-1.0,0.4121,,0.751083,-1.0,0.4121,0.0,,,,,,,0.8755417466163635,0.5,0.7060500532388687,,,,,
41,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.673916,-0.707363,0.764339,1.0,0.673916,-0.707363,0.764339,1.0,,,,,,,,,,0.8369578123092651,0.1463184952735901,384,1.0,
41,4,verifier,verify_answer,verify_answer,0.7655,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
42,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.755368,-1.0,-0.453503,-0.963087,-0.755368,-1.0,-0.453503,-0.963087,0.1223161518573761,3,0.27324874699115753,0.018456608057022095,,,,,,,,,,
42,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.743209,-0.951803,0.643739,,0.743209,-0.951803,0.643739,0.0,,,,,,,0.8716043531894684,0.512049213051796,0.8218696415424347,,,,,
42,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,0.228879,-1.0,0.88796,1.0,0.228879,-1.0,0.88796,1.0,,,,,,,,,,0.6144396066665649,0.0,384,1.0,
42,4,verifier,verify_answer,verify_answer,0.4627,1,,-0.922186,,,,-0.922186,0.0,0.0,0.0,,,,,,,,,,,,,,0.038906991481781006
43,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.904228,-0.979535,-0.308025,-1.0,-0.904228,-0.979535,-0.308025,-1.0,0.04788583517074585,3,0.34598730504512787,0.0,,,,,,,,,,
43,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,0.995134,-1.0,0.706679,,0.995134,-1.0,0.706679,0.0,,,,,,,0.9975670576095581,0.5,0.8533392548561096,,,,,
43,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.240228,-1.0,0.730593,0.971176,-0.240228,-1.0,0.730593,0.971176,,,,,,,,,,0.37988603115081787,0.0,384,0.985587865114212,
43,4,verifier,verify_answer,verify_answer,0.7637,1,,-0.958179,,,,-0.958179,0.0,0.0,0.0,,,,,,,,,,,,,,0.020910292863845825
44,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.988644,-0.900084,-0.430861,-0.985598,-0.988644,-0.900084,-0.430861,-0.985598,0.005678236484527588,3,0.28456971049308777,0.007201075553894043,,,,,,,,,,
44,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.757106,-1.0,0.578218,,0.757106,-1.0,0.578218,0.0,,,,,,,0.8785529434680939,0.5,0.7891092002391815,,,,,
44,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.616054,-1.0,1.0,0.873442,-0.616054,-1.0,1.0,0.873442,,,,,,,,,,0.1919727623462677,0.0,384,0.9367212355136871,
44,4,verifier,verify_answer,verify_answer,0.7552,1,,-0.871781,,,,-0.871781,0.0,0.0,0.0,,,,,,,,,,,,,,0.06410974264144897
45,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.914773,-0.196797,-1.0,-1.0,-0.914773,-0.196797,-1.0,0.0,3,0.4016013368964195,0.0,,,,,,,,,,
45,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.834379,-0.908067,0.457549,,0.834379,-0.908067,0.457549,0.0,,,,,,,0.9171895980834961,0.5229832977056503,0.7287742793560028,,,,,
45,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.649364,-1.0,0.990428,0.933375,-0.649364,-1.0,0.990428,0.933375,,,,,,,,,,0.17531797289848328,0.0,384,0.9666875004768372,
45,4,verifier,verify_answer,verify_answer,0.7309,1,,-0.822382,,,,-0.822382,0.0,0.0,0.0,,,,,,,,,,,,,,0.08880889415740967
46,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,-0.921983,-0.94487,0.043244,-1.0,-0.921983,-0.94487,0.043244,-1.0,0.03900840878486633,3,0.5216219294816256,0.0,,,,,,,,,,
46,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,0.895334,-0.937441,0.902267,,0.895334,-0.937441,0.902267,0.0,,,,,,,0.9476670622825623,0.5156396329402924,0.9511334002017975,,,,,
46,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.85768,-0.684521,1.0,0.919771,-0.85768,-0.684521,1.0,0.919771,,,,,,,,,,0.07115998864173889,0.15773925185203552,384,0.9598855078220367,
46,4,verifier,verify_answer,verify_answer,0.7956,1,,-0.81958,,,,-0.81958,0.0,0.0,0.0,,,,,,,,,,,,,,0.09021010994911194
47,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.657342,-1.0,-1.0,-1.0,-0.657342,-1.0,0.0,3,0.1713288426399231,0.0,,,,,,,,,,
47,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,0.915035,-0.993105,0.407507,,0.915035,-0.993105,0.407507,0.0,,,,,,,0.9575174152851105,0.5017236471176147,0.7037533968687057,,,,,
47,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.842206,-1.0,1.0,0.613996,-0.842206,-1.0,1.0,0.613996,,,,,,,,,,0.0788969099521637,0.0,384,0.80699822306633,
47,4,verifier,verify_answer,verify_answer,0.7206,1,,-0.962488,,,,-0.962488,0.0,0.0,0.0,,,,,,,,,,,,,,0.018756091594696045
48,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.824353,-1.0,-0.367552,-0.932947,-0.824353,-1.0,-0.367552,-0.932947,0.0878235399723053,3,0.31622375547885895,0.03352639079093933,,,,,,,,,,
48,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.90813,-0.901449,0.279373,,0.90813,-0.901449,0.279373,0.0,,,,,,,0.9540649950504303,0.524637833237648,0.6396865844726562,,,,,
48,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.898741,-0.955382,0.914461,0.813871,-0.898741,-0.955382,0.914461,0.813871,,,,,,,,,,0.05062928795814514,0.022309035062789917,384,0.9069357216358185,
48,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,-0.873461,,,,-0.873461,0.0,0.0,0.0,,,,,,,,,,,,,,0.06326928734779358
48,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
48,6,retriever,retrieve_more,retrieve_more,-0.02,0,grader,-0.495503,-1.0,-0.622618,-0.891574,-0.495503,-1.0,-0.622618,-0.891574,0.2522483766078949,3,0.18869104981422424,0.054213106632232666,,,,,,,,,,
48,7,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.992576,-0.001298,,1.0,-0.992576,-0.001298,0.0,,,,,,,1.0,0.5018560588359833,0.49935097445268184,,,,,
48,8,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-1.0,-1.0,0.985218,0.950573,-1.0,-1.0,0.985218,0.950573,,,,,,,,,,0.0,0.0,384,0.9752867221832275,
48,9,verifier,verify_answer,verify_answer,0.7344,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
49,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.826827,-0.792393,-0.759685,-0.70922,-0.826827,-0.792393,-0.759685,-0.70922,0.08658653497695923,3,0.12015756964683533,0.14538991451263428,,,,,,,,,,
49,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.85749,-1.0,-0.71896,,0.85749,-1.0,-0.71896,0.0,,,,,,,0.9287451803684235,0.5,0.1405198574066162,,,,,
49,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.741533,-0.895322,0.979896,0.979137,-0.741533,-0.895322,0.979896,0.979137,,,,,,,,,,0.129233717918396,0.05233895778656006,384,0.9895682632923126,
49,4,verifier,verify_answer,verify_answer,0.3027,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
50,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.603919,-0.977457,-0.779312,-0.877733,-0.603919,-0.977457,-0.779312,-0.877733,0.1980404257774353,3,0.1103438138961792,0.06113344430923462,,,,,,,,,,
50,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.963606,-0.703699,,1.0,-0.963606,-0.703699,0.0,,,,,,,1.0,0.5090985298156738,0.14815038442611694,,,,,
50,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.902724,-0.711767,1.0,1.0,-0.902724,-0.711767,1.0,1.0,,,,,,,,,,0.04863786697387695,0.14411631226539612,384,1.0,
50,4,verifier,verify_answer,verify_answer,0.15,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
51,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.827843,-0.824286,-1.0,-1.0,-0.827843,-0.824286,0.0,3,0.08607867360115051,0.08785691857337952,,,,,,,,,,
51,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.717965,-0.767652,-0.773814,,0.717965,-0.767652,-0.773814,0.0,,,,,,,0.8589824140071869,0.5580870658159256,0.11309313774108887,,,,,
51,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-1.0,-1.0,0.742479,1.0,-1.0,-1.0,0.742479,1.0,,,,,,,,,,0.0,0.0,384,1.0,
51,4,verifier,verify_answer,verify_answer,0.5223,1,,-0.987904,,,,-0.987904,0.0,0.0,0.0,,,,,,,,,,,,,,0.006047993898391724
52,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.84083,-0.724911,-1.0,-1.0,-0.84083,-0.724911,0.0,3,0.07958507537841797,0.13754451274871826,,,,,,,,,,
52,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.929597,-1.0,-0.872002,,0.929597,-1.0,-0.872002,0.0,,,,,,,0.9647987186908722,0.5,0.06399911642074585,,,,,
52,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-1.0,-1.0,0.983272,0.861659,-1.0,-1.0,0.983272,0.861659,,,,,,,,,,0.0,0.0,384,0.9308293163776398,
52,4,verifier,verify_answer,verify_answer,0.8187,1,,-0.894594,,,,-0.894594,0.0,0.0,0.0,,,,,,,,,,,,,,0.05270296335220337
53,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.703241,-0.827624,-0.917349,-1.0,-0.703241,-0.827624,-0.917349,-1.0,0.14837965369224548,3,0.041325658559799194,0.0,,,,,,,,,,
53,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.988208,-0.832799,,1.0,-0.988208,-0.832799,0.0,,,,,,,1.0,0.5029479265213013,0.0836007297039032,,,,,
53,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.986444,-0.964517,0.970781,0.813426,-0.986444,-0.964517,0.970781,0.813426,,,,,,,,,,0.006778031587600708,0.01774132251739502,384,0.9067131578922272,
53,4,verifier,verify_answer,verify_answer,0.1514,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
54,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.992736,-1.0,-0.946653,-0.96374,-0.992736,-1.0,-0.946653,-0.96374,0.003631800413131714,3,0.02667328715324402,0.018130213022232056,,,,,,,,,,
54,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.925906,-0.77108,-1.0,,0.925906,-0.77108,-1.0,0.0,,,,,,,0.962953120470047,0.5572300255298615,0.0,,,,,
54,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.818999,-0.806127,0.681574,0.790635,-0.818999,-0.806127,0.681574,0.790635,,,,,,,,,,0.0905003547668457,0.09693673253059387,384,0.8953174650669098,
54,4,verifier,verify_answer,verify_answer,0.7277,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
55,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-1.0,-0.729844,-1.0,-1.0,-1.0,-0.729844,0.0,3,0.0,0.1350780427455902,,,,,,,,,,
55,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.805579,-0.810201,,1.0,-0.805579,-0.810201,0.0,,,,,,,1.0,0.5486052632331848,0.09489944577217102,,,,,
55,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-1.0,-1.0,1.0,0.592014,-1.0,-1.0,1.0,0.592014,,,,,,,,,,0.0,0.0,384,0.7960069477558136,
55,4,verifier,verify_answer,verify_answer,0.7472,1,,-0.892474,,,,-0.892474,0.0,0.0,0.0,,,,,,,,,,,,,,0.053763002157211304
56,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.744065,-0.91679,-1.0,-1.0,-0.744065,-0.91679,0.0,3,0.12796735763549805,0.0416049063205719,,,,,,,,,,
56,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.904792,-0.822287,-1.0,,0.904792,-0.822287,-1.0,0.0,,,,,,,0.952395886182785,0.5444283038377762,0.0,,,,,
